dataset,scenario_key,repetition,model,candidate,candidate_index,params_json,status,fit_seconds,threshold,validation_n_samples,validation_n_benign,validation_n_phishing,validation_threshold,validation_accuracy,validation_balanced_accuracy,validation_precision,validation_recall,validation_macro_f1,validation_roc_auc,validation_pr_auc,validation_fpr,validation_tn,validation_fp,validation_fn,validation_tp
phiusiil,s1,r00,rf,rf_unlimited_leaf5_balanced,2,"{""class_weight"": ""balanced_subsample"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 200}",ok,20.38226469999995,0.46,35369,20227,15142,0.46,0.9914614492917526,0.9912065223887976,0.9906109494842634,0.989433364152688,0.9912799288229724,0.9966020017668046,0.9969796272778576,0.0070203193750926,20085,142,160,14982
phiusiil,s1,r00,xgb,xgb_d4_lr005,0,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 300, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",ok,7.574505999999928,0.44,35369,20227,15142,0.44,0.9908959823574316,0.9900397281895266,0.9945935122146576,0.984084004754986,0.9906912739534456,0.997171400927566,0.997593706592536,0.0040045483759331,20146,81,241,14901
phiusiil,s1,r00,xgb,xgb_d6_lr005,1,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 250, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",ok,6.536389900000131,0.39,35369,20227,15142,0.39,0.9940060504961972,0.9935308871177804,0.9957497675654138,0.9902258618412364,0.9938752356957856,0.9975565144355456,0.9980165656326808,0.0031640876056755,20163,64,148,14994
phiusiil,s1,r00,xgb,xgb_d6_lr01_balanced,2,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.3359043305972262, ""subsample"": 0.9}",ok,6.029465800000025,0.53,35369,20227,15142,0.53,0.9953631711385676,0.9948004329959438,0.9982701264138388,0.9908862765816931,0.9952608512130576,0.9976516243450206,0.9981537334434492,0.0012854105898057,20201,26,138,15004
phiusiil,s1,r01,lr,lr_c01,0,"{""C"": 0.1, ""class_weight"": null}",ok,6.503658900000119,0.34,35369,20227,15142,0.34,0.9573072464587632,0.958996176973441,0.9323227197767348,0.9707436269977546,0.9566171061357864,0.9832517261142564,0.981793752708711,0.0527512730508726,19160,1067,443,14699
phiusiil,s1,r01,lr,lr_c1,1,"{""C"": 1.0, ""class_weight"": null}",ok,7.790773000000172,0.56,35369,20227,15142,0.56,0.9847041194266164,0.9831402388856628,0.9918480091625682,0.9722625809008058,0.9843412745887417,0.9934449208849784,0.9941049026041217,0.0059821031294803,20106,121,420,14722
phiusiil,s1,r01,lr,lr_c1_balanced,2,"{""C"": 1.0, ""class_weight"": ""balanced""}",ok,9.16817919999994,0.49,35369,20227,15142,0.49,0.9853261330543696,0.9844892927954284,0.9869463869463868,0.9786686038832386,0.9850004144913348,0.993777444783898,0.9943413161878022,0.0096900182923814,20031,196,323,14819
phiusiil,s1,r01,rf,rf_depth16_leaf1,0,"{""class_weight"": null, ""max_depth"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 200}",ok,17.7897382000001,0.28,35369,20227,15142,0.28,0.9713308264299244,0.9701861484095812,0.9705568878230748,0.9622242768458592,0.970693702349622,0.9940283841011832,0.9936412060414184,0.0218519800266969,19785,442,572,14570
phiusiil,s1,r01,rf,rf_depth24_leaf2,1,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",ok,21.20124739999983,0.35,35369,20227,15142,0.35,0.9917159094121972,0.991694638981884,0.9891297186902958,0.9915466913221505,0.9915436527859542,0.9972543062080808,0.9976763907109476,0.0081574133583823,20062,165,128,15014
phiusiil,s1,r01,rf,rf_unlimited_leaf5_balanced,2,"{""class_weight"": ""balanced_subsample"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 200}",ok,22.673803099999983,0.49,35369,20227,15142,0.49,0.991093895784444,0.990719143689276,0.9910578260581572,0.9881125346717738,0.990902509514518,0.9968600000481916,0.997309208937626,0.0066742472932219,20092,135,180,14962
phiusiil,s1,r01,xgb,xgb_d4_lr005,0,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 300, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",ok,8.751829900000075,0.41,35369,20227,15142,0.41,0.9914049025983206,0.9905510884299028,0.995260347129506,0.9846123365473516,0.991211486785856,0.9969478371350318,0.9975284793800748,0.0035101596875463,20156,71,233,14909
phiusiil,s1,r01,xgb,xgb_d6_lr005,1,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 250, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",ok,8.534178800000063,0.4,35369,20227,15142,0.4,0.9941756905764936,0.9936127933034684,0.9966746475126363,0.9896975300488708,0.9940474698903534,0.9974338657505312,0.9979996579793302,0.002471943441934,20177,50,156,14986
phiusiil,s1,r01,xgb,xgb_d6_lr01_balanced,2,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.3359043305972262, ""subsample"": 0.9}",ok,7.064937299999883,0.42,35369,20227,15142,0.42,0.9952500777517036,0.9947015552582664,0.9980045230810164,0.9908862765816931,0.9951454270573732,0.9973860136793584,0.9979872198887132,0.0014831660651604,20197,30,138,15004
phiusiil,s1,r02,lr,lr_c01,0,"{""C"": 0.1, ""class_weight"": null}",ok,7.795900500000016,0.34,35369,20227,15142,0.34,0.9539709915462692,0.9556227120687656,0.9283631291999492,0.9671113459252412,0.9532296289974408,0.9815611939998126,0.9801414359444968,0.0558659217877094,19097,1130,498,14644
phiusiil,s1,r02,lr,lr_c1,1,"{""C"": 1.0, ""class_weight"": null}",ok,7.937647199999901,0.36,35369,20227,15142,0.36,0.9846475727331844,0.98431109149954,0.9821652685117908,0.9819706775855236,0.9843231529235242,0.992562207545599,0.9935417709264632,0.0133484945864438,19957,270,273,14869
phiusiil,s1,r02,lr,lr_c1_balanced,2,"{""C"": 1.0, ""class_weight"": ""balanced""}",ok,8.445207099999834,0.44,35369,20227,15142,0.44,0.9847889394667648,0.984293566527377,0.9835761589403974,0.9808479725267468,0.9844624542714844,0.992776057916208,0.9936286488432616,0.0122608394719928,19979,248,290,14852
phiusiil,s1,r02,rf,rf_depth16_leaf1,0,"{""class_weight"": null, ""max_depth"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 200}",ok,19.629038199999968,0.32,35369,20227,15142,0.32,0.968249031637875,0.9658397708397746,0.9760918291109149,0.9490820235107648,0.9674610523696352,0.9919306294244514,0.9913808390887668,0.0174024818312157,19875,352,771,14371
phiusiil,s1,r02,rf,rf_depth24_leaf2,1,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",ok,21.869712099999788,0.3,35369,20227,15142,0.3,0.991009075744296,0.991101557029211,0.987310979618672,0.9917448157442874,0.9908244575977818,0.9973381403855828,0.997744742393251,0.0095417016858654,20034,193,125,15017
phiusiil,s1,r02,rf,rf_unlimited_leaf5_balanced,2,"{""class_weight"": ""balanced_subsample"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 200}",ok,21.853856999999834,0.51,35369,20227,15142,0.51,0.9912352625180244,0.99071822132232,0.99236489178064,0.9871219125610884,0.991044279109617,0.9971403392000072,0.9974830865739948,0.0056854699164483,20112,115,195,14947
phiusiil,s1,r02,xgb,xgb_d4_lr005,0,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 300, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",ok,9.91993350000007,0.39,35369,20227,15142,0.39,0.9915745426786168,0.9909733480223346,0.9934840425531914,0.98679170519086,0.9913893504108412,0.9970434661820148,0.9975664147713912,0.0048450091461907,20129,98,200,14942
phiusiil,s1,r02,xgb,xgb_d6_lr005,1,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 250, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",ok,7.490714500000195,0.36,35369,20227,15142,0.36,0.9942605106166416,0.9937865672379684,0.9960815567510128,0.9904900277374192,0.9941351997454028,0.9976252397525568,0.9980598791212598,0.0029168932614821,20168,59,144,14998
phiusiil,s1,r02,xgb,xgb_d6_lr01_balanced,2,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.3359043305972262, ""subsample"": 0.9}",ok,6.75127620000012,0.46,35369,20227,15142,0.46,0.995476264525432,0.9948993107336211,0.9985358711566618,0.9908862765816931,0.9953762830866726,0.9977520056224616,0.9982006493323268,0.0010876551144509,20205,22,138,15004
phiusiil,s1,r03,lr,lr_c01,0,"{""C"": 0.1, ""class_weight"": null}",ok,6.824781300000041,0.35,35369,20227,15142,0.35,0.95990839435664,0.9612122558217956,0.9381864623243934,0.9702813366794348,0.9592286087062072,0.982414303441176,0.981344427714994,0.0478568250358431,19259,968,450,14692
phiusiil,s1,r03,lr,lr_c1,1,"{""C"": 1.0, ""class_weight"": null}",ok,8.41566140000009,0.43,35369,20227,15142,0.43,0.9860895134157032,0.985372551392442,0.9870345744680852,0.9803856822084268,0.9857837597387042,0.9928030089889084,0.993919727794511,0.0096405794235427,20032,195,297,14845
phiusiil,s1,r03,lr,lr_c1_balanced,2,"{""C"": 1.0, ""class_weight"": ""balanced""}",ok,8.62715090000006,0.47,35369,20227,15142,0.47,0.9863722468828636,0.9857691691834988,0.9865259524757732,0.9815744287412494,0.9860757682502396,0.9930033372966924,0.9939707898150204,0.0100360903742522,20024,203,279,14863
phiusiil,s1,r03,rf,rf_depth16_leaf1,0,"{""class_weight"": null, ""max_depth"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 200}",ok,18.249837900000102,0.3,35369,20227,15142,0.3,0.9717831999773812,0.9702911137691675,0.9738041002277904,0.9599128252542596,0.97113479751609,0.993828679411412,0.9935544027539478,0.0193305977159242,19836,391,607,14535
phiusiil,s1,r03,rf,rf_depth24_leaf2,1,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",ok,18.64849849999996,0.32,35369,20227,15142,0.32,0.9912635358647404,0.9912908267285708,0.98815243862305,0.9914806498481046,0.9910828997814058,0.9970456325199804,0.997471174785869,0.0088989963909625,20047,180,129,15013
phiusiil,s1,r03,rf,rf_unlimited_leaf5_balanced,2,"{""class_weight"": ""balanced_subsample"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 200}",ok,19.61338100000012,0.54,35369,20227,15142,0.54,0.9909525290508636,0.9903216035312634,0.9928837456770416,0.9859331660282658,0.990753351285986,0.9964647013235076,0.996947949889049,0.0052899589657388,20120,107,213,14929
phiusiil,s1,r03,xgb,xgb_d4_lr005,0,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 300, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",ok,7.2113417999999,0.37,35369,20227,15142,0.37,0.991037349091012,0.9904787748605566,0.992426758785624,0.9865935807687228,0.9908413570594544,0.9971103141149564,0.997556278866374,0.0056360310476096,20113,114,203,14939
phiusiil,s1,r03,xgb,xgb_d6_lr005,1,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 250, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",ok,7.060755100000051,0.37,35369,20227,15142,0.37,0.9935536769487404,0.9930523631410358,0.9953500730702804,0.9895654471007792,0.9934127667469674,0.9971222379525604,0.9977968096200748,0.0034607208187076,20157,70,158,14984
phiusiil,s1,r03,xgb,xgb_d6_lr01_balanced,2,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.3359043305972262, ""subsample"": 0.9}",ok,6.58771969999998,0.54,35369,20227,15142,0.54,0.9950804376714072,0.994461924323112,0.99833533093621,0.9901598203671906,0.9949713656888728,0.9972832636329738,0.9979641956577504,0.001235971720967,20202,25,149,14993
phiusiil,s1,r04,lr,lr_c01,0,"{""C"": 0.1, ""class_weight"": null}",ok,6.863867199999959,0.36,35369,20227,15142,0.36,0.962085442053776,0.9631820626929132,0.942368100519264,0.9708096684718004,0.9614249808854723,0.9832779180707896,0.9821553200074546,0.0444455430859741,19328,899,442,14700
phiusiil,s1,r04,lr,lr_c1,1,"{""C"": 1.0, ""class_weight"": null}",ok,9.235198699999955,0.46,35369,20227,15142,0.46,0.9864287935762956,0.985552966369025,0.9887333333333334,0.9794611015717872,0.986125775771801,0.9933747393709322,0.9940369465063572,0.008355168833737,20058,169,311,14831
phiusiil,s1,r04,lr,lr_c1_balanced,2,"{""C"": 1.0, ""class_weight"": ""balanced""}",ok,8.87429189999989,0.51,35369,20227,15142,0.51,0.9860329667222708,0.9852484008001718,0.9874866879659212,0.9797913089420156,0.98572403132193,0.9934426027237794,0.9939513078697936,0.009294507341672,20039,188,306,14836
phiusiil,s1,r04,rf,rf_depth16_leaf1,0,"{""class_weight"": null, ""max_depth"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 200}",ok,17.358546800000113,0.3,35369,20227,15142,0.3,0.9696626989736776,0.9682130210174223,0.97062955777079,0.9581297054550256,0.9689712069647634,0.9929305029573304,0.9925267043062648,0.0217036634201809,19788,439,634,14508
phiusiil,s1,r04,rf,rf_depth24_leaf2,1,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",ok,18.676659599999997,0.35,35369,20227,15142,0.35,0.991150442477876,0.99118364768829,0.9879565646594276,0.9914146083740588,0.9909676164284408,0.9970096177634932,0.9975112565529743,0.0090473129974786,20044,183,130,15012
phiusiil,s1,r04,rf,rf_unlimited_leaf5_balanced,2,"{""class_weight"": ""balanced_subsample"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 200}",ok,22.761285600000065,0.55,35369,20227,15142,0.55,0.9914049025983206,0.9908416340210257,0.9929568106312292,0.9869237881389512,0.9912167252979868,0.9967480638799292,0.9971345969118222,0.0052405200969001,20121,106,198,14944
phiusiil,s1,r04,xgb,xgb_d4_lr005,0,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 300, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",ok,7.709351099999822,0.4,35369,20227,15142,0.4,0.9906980689304192,0.9899497051746262,0.993470584316077,0.9847444194954432,0.990491105986057,0.99702213420146,0.9975295284578954,0.0048450091461907,20129,98,231,14911
phiusiil,s1,r04,xgb,xgb_d6_lr005,1,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 250, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",ok,6.7677395999999135,0.41,35369,20227,15142,0.41,0.9938646837626168,0.993299373011838,0.9962758528961894,0.989367322678642,0.9937296695199384,0.9973595621540712,0.9978744173223631,0.0027685766549661,20171,56,161,14981
phiusiil,s1,r04,xgb,xgb_d6_lr01_balanced,2,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.3359043305972262, ""subsample"": 0.9}",ok,6.904708700000128,0.53,35369,20227,15142,0.53,0.9949673442845428,0.994404553098452,0.9977381585949974,0.9904900277374192,0.9948563770750232,0.9973193273646972,0.9979766820780852,0.0016809215405151,20193,34,144,14998
phiusiil,s1,r05,lr,lr_c01,0,"{""C"": 0.1, ""class_weight"": null}",ok,6.817594599999893,0.34,35369,20227,15142,0.34,0.957703073312788,0.9593007425422942,0.9334265023504004,0.970413419627526,0.9570118342908748,0.9822324681827316,0.9806524895937622,0.0518119345429376,19179,1048,448,14694
phiusiil,s1,r05,lr,lr_c1,1,"{""C"": 1.0, ""class_weight"": null}",ok,8.767609199999924,0.39,35369,20227,15142,0.39,0.9843365659193078,0.9839644659974957,0.9820248480042294,0.9813763043191124,0.9840046433819304,0.9929959893786948,0.9936981935105816,0.0134473723241212,19955,272,282,14860
phiusiil,s1,r05,lr,lr_c1_balanced,2,"{""C"": 1.0, ""class_weight"": ""balanced""}",ok,9.250205900000084,0.45,35369,20227,15142,0.45,0.9846192993864684,0.9843195772755348,0.9818457882228676,0.9822348434817064,0.9842954551153198,0.9934264817083988,0.9938664397279542,0.0135956889306372,19952,275,269,14873
phiusiil,s1,r05,rf,rf_depth16_leaf1,0,"{""class_weight"": null, ""max_depth"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 200}",ok,18.332360899999912,0.31,35369,20227,15142,0.31,0.9736209675139246,0.9721469160845302,0.9761410093157296,0.9618940694756308,0.9730136252897802,0.993585984258954,0.9932195019948162,0.0176002373065704,19871,356,577,14565
phiusiil,s1,r05,rf,rf_depth24_leaf2,1,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",ok,18.805634099999907,0.34,35369,20227,15142,0.34,0.9918855494924934,0.991942571219642,0.9887477791669408,0.9923391890106988,0.9917180462537398,0.996932770719746,0.9974072558554036,0.0084540465714144,20056,171,116,15026
phiusiil,s1,r05,rf,rf_unlimited_leaf5_balanced,2,"{""class_weight"": ""balanced_subsample"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 200}",ok,20.228547800000115,0.49,35369,20227,15142,0.49,0.991093895784444,0.9907772528075004,0.9906028720799418,0.9885748249900936,0.9909035749849604,0.9964840269518692,0.9969300109768642,0.0070203193750926,20085,142,173,14969
phiusiil,s1,r05,xgb,xgb_d4_lr005,0,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 300, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",ok,7.837476899999956,0.39,35369,20227,15142,0.39,0.9907263422771352,0.9901570532663228,0.9920940738772256,0.9861973319244486,0.990523469148389,0.9967681910696634,0.9974215597447946,0.005883225391803,20108,119,209,14933
phiusiil,s1,r05,xgb,xgb_d6_lr005,1,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 250, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",ok,6.807303600000068,0.37,35369,20227,15142,0.37,0.9936950436823206,0.9933502876678062,0.9943012391491618,0.990952318055739,0.993559230404301,0.997354165082998,0.9978983702935648,0.0042517427201265,20141,86,137,15005
phiusiil,s1,r05,xgb,xgb_d6_lr01_balanced,2,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.3359043305972262, ""subsample"": 0.9}",ok,6.901249600000028,0.53,35369,20227,15142,0.53,0.9951935310582714,0.9946604176920312,0.9978055592499002,0.990952318055739,0.9950878011840852,0.9973987407108424,0.9980303188941984,0.0016314826716764,20194,33,137,15005
phiusiil,s1,r06,lr,lr_c01,0,"{""C"": 0.1, ""class_weight"": null}",ok,7.586629599999924,0.35,35369,20227,15142,0.35,0.9602194011705164,0.9611687201014752,0.9409876067552816,0.967771760665698,0.9595184884921026,0.9823903725080656,0.981512856173702,0.0454343204627478,19308,919,488,14654
phiusiil,s1,r06,lr,lr_c1,1,"{""C"": 1.0, ""class_weight"": null}",ok,8.605150900000126,0.41,35369,20227,15142,0.41,0.9858067799485424,0.9850921518378346,0.9866374152373356,0.980121516312244,0.9854950575792174,0.9935315042057614,0.9943217774036464,0.0099372126365748,20026,201,301,14841
phiusiil,s1,r06,lr,lr_c1_balanced,2,"{""C"": 1.0, ""class_weight"": ""balanced""}",ok,10.08266790000016,0.44,35369,20227,15142,0.44,0.986061240068987,0.9855885697335244,0.9850983508841644,0.9823008849557522,0.9857619438909366,0.9937541913415608,0.9943248388921148,0.0111237454887032,20002,225,268,14874
phiusiil,s1,r06,rf,rf_depth16_leaf1,0,"{""class_weight"": null, ""max_depth"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 200}",ok,28.66457809999997,0.33,35369,20227,15142,0.33,0.9740167943679492,0.972268852996106,0.9787921631993536,0.9601109496763968,0.973402769183356,0.9945539798103308,0.994021558410914,0.0155732436841845,19912,315,604,14538
phiusiil,s1,r06,rf,rf_depth24_leaf2,1,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",ok,37.246773400000166,0.31,35369,20227,15142,0.31,0.9920269162260736,0.992165784022981,0.9883017875920084,0.9931316866992472,0.9918635976211368,0.9979373899530516,0.9981744276626404,0.0088001186532852,20049,178,104,15038
