source_dataset,target_dataset,repetition,model,cohort,comparison,metric,delta
phiusiil,iscx_url2016_binary,r02,rf,primary_domain_filtered,f_stable_minus_f_all,macro_f1,3.391443623865231e-05
phiusiil,iscx_url2016_binary,r02,rf,primary_domain_filtered,f_stable_minus_f_all,roc_auc,0.005456596165102745
phiusiil,iscx_url2016_binary,r02,rf,primary_domain_filtered,f_stable_minus_f_all,pr_auc,0.001647453334675364
phiusiil,iscx_url2016_binary,r02,rf,primary_domain_filtered,f_stable_minus_f_all,recall,0.0
phiusiil,iscx_url2016_binary,r02,rf,primary_domain_filtered,f_stable_minus_f_all,fpr,-3.0505475732911513e-05
phiusiil,iscx_url2016_binary,r02,rf,primary_domain_filtered,f_stable_minus_f_all,balanced_accuracy,1.5252737866455757e-05
phiusiil,iscx_url2016_binary,r02,rf,primary_domain_filtered,f_stable_minus_f_single,macro_f1,3.342023034089148e-05
phiusiil,iscx_url2016_binary,r02,rf,primary_domain_filtered,f_stable_minus_f_single,roc_auc,-0.012443740984445728
phiusiil,iscx_url2016_binary,r02,rf,primary_domain_filtered,f_stable_minus_f_single,pr_auc,-0.003963323111036365
phiusiil,iscx_url2016_binary,r02,rf,primary_domain_filtered,f_stable_minus_f_single,recall,0.00023654642223536193
phiusiil,iscx_url2016_binary,r02,rf,primary_domain_filtered,f_stable_minus_f_single,fpr,0.0
phiusiil,iscx_url2016_binary,r02,rf,primary_domain_filtered,f_stable_minus_f_single,balanced_accuracy,0.00011827321111768097
phiusiil,iscx_url2016_binary,r02,rf,unfiltered,f_single_minus_f_all,macro_f1,-5.7485224655817735e-05
phiusiil,iscx_url2016_binary,r02,rf,unfiltered,f_single_minus_f_all,roc_auc,0.01841968399943078
phiusiil,iscx_url2016_binary,r02,rf,unfiltered,f_single_minus_f_all,pr_auc,0.006080262744914355
phiusiil,iscx_url2016_binary,r02,rf,unfiltered,f_single_minus_f_all,recall,-0.0006021073758154527
phiusiil,iscx_url2016_binary,r02,rf,unfiltered,f_single_minus_f_all,fpr,-2.826615410711497e-05
phiusiil,iscx_url2016_binary,r02,rf,unfiltered,f_single_minus_f_all,balanced_accuracy,-0.00028692061085405784
phiusiil,iscx_url2016_binary,r02,rf,unfiltered,f_stable_minus_f_all,macro_f1,1.6678752953025455e-05
phiusiil,iscx_url2016_binary,r02,rf,unfiltered,f_stable_minus_f_all,roc_auc,0.007162722873944982
phiusiil,iscx_url2016_binary,r02,rf,unfiltered,f_stable_minus_f_all,pr_auc,0.0023000388206035893
phiusiil,iscx_url2016_binary,r02,rf,unfiltered,f_stable_minus_f_all,recall,-0.00010035122930263096
phiusiil,iscx_url2016_binary,r02,rf,unfiltered,f_stable_minus_f_all,fpr,-2.826615410711497e-05
phiusiil,iscx_url2016_binary,r02,rf,unfiltered,f_stable_minus_f_all,balanced_accuracy,-3.604253759764697e-05
phiusiil,iscx_url2016_binary,r02,rf,unfiltered,f_stable_minus_f_single,macro_f1,7.416397760884319e-05
phiusiil,iscx_url2016_binary,r02,rf,unfiltered,f_stable_minus_f_single,roc_auc,-0.011256961125485798
phiusiil,iscx_url2016_binary,r02,rf,unfiltered,f_stable_minus_f_single,pr_auc,-0.003780223924310766
phiusiil,iscx_url2016_binary,r02,rf,unfiltered,f_stable_minus_f_single,recall,0.0005017561465128217
phiusiil,iscx_url2016_binary,r02,rf,unfiltered,f_stable_minus_f_single,fpr,0.0
phiusiil,iscx_url2016_binary,r02,rf,unfiltered,f_stable_minus_f_single,balanced_accuracy,0.00025087807325641087
phiusiil,iscx_url2016_binary,r02,xgb,primary_domain_filtered,f_single_minus_f_all,macro_f1,0.0001336390607180049
phiusiil,iscx_url2016_binary,r02,xgb,primary_domain_filtered,f_single_minus_f_all,roc_auc,-0.03120847270736775
phiusiil,iscx_url2016_binary,r02,xgb,primary_domain_filtered,f_single_minus_f_all,pr_auc,-0.0018029907951670754
phiusiil,iscx_url2016_binary,r02,xgb,primary_domain_filtered,f_single_minus_f_all,recall,0.0009461856889413367
phiusiil,iscx_url2016_binary,r02,xgb,primary_domain_filtered,f_single_minus_f_all,fpr,0.0
phiusiil,iscx_url2016_binary,r02,xgb,primary_domain_filtered,f_single_minus_f_all,balanced_accuracy,0.00047309284447077937
phiusiil,iscx_url2016_binary,r02,xgb,primary_domain_filtered,f_stable_minus_f_all,macro_f1,0.00011693653154420947
phiusiil,iscx_url2016_binary,r02,xgb,primary_domain_filtered,f_stable_minus_f_all,roc_auc,-0.030044081765426667
phiusiil,iscx_url2016_binary,r02,xgb,primary_domain_filtered,f_stable_minus_f_all,pr_auc,-0.001593654348676532
phiusiil,iscx_url2016_binary,r02,xgb,primary_domain_filtered,f_stable_minus_f_all,recall,0.0008279124778236557
phiusiil,iscx_url2016_binary,r02,xgb,primary_domain_filtered,f_stable_minus_f_all,fpr,0.0
phiusiil,iscx_url2016_binary,r02,xgb,primary_domain_filtered,f_stable_minus_f_all,balanced_accuracy,0.0004139562389119389
phiusiil,iscx_url2016_binary,r02,xgb,primary_domain_filtered,f_stable_minus_f_single,macro_f1,-1.6702529173795444e-05
phiusiil,iscx_url2016_binary,r02,xgb,primary_domain_filtered,f_stable_minus_f_single,roc_auc,0.001164390941941082
phiusiil,iscx_url2016_binary,r02,xgb,primary_domain_filtered,f_stable_minus_f_single,pr_auc,0.0002093364464905434
phiusiil,iscx_url2016_binary,r02,xgb,primary_domain_filtered,f_stable_minus_f_single,recall,-0.00011827321111768097
phiusiil,iscx_url2016_binary,r02,xgb,primary_domain_filtered,f_stable_minus_f_single,fpr,0.0
phiusiil,iscx_url2016_binary,r02,xgb,primary_domain_filtered,f_stable_minus_f_single,balanced_accuracy,-5.913660555884048e-05
phiusiil,iscx_url2016_binary,r02,xgb,unfiltered,f_single_minus_f_all,macro_f1,0.0001631201654471448
phiusiil,iscx_url2016_binary,r02,xgb,unfiltered,f_single_minus_f_all,roc_auc,-0.0541954404438373
phiusiil,iscx_url2016_binary,r02,xgb,unfiltered,f_single_minus_f_all,pr_auc,-0.004149232940655279
phiusiil,iscx_url2016_binary,r02,xgb,unfiltered,f_single_minus_f_all,recall,0.0011038635223282744
phiusiil,iscx_url2016_binary,r02,xgb,unfiltered,f_single_minus_f_all,fpr,0.0
phiusiil,iscx_url2016_binary,r02,xgb,unfiltered,f_single_minus_f_all,balanced_accuracy,0.0005519317611641372
phiusiil,iscx_url2016_binary,r02,xgb,unfiltered,f_stable_minus_f_all,macro_f1,0.00014829374102323656
phiusiil,iscx_url2016_binary,r02,xgb,unfiltered,f_stable_minus_f_all,roc_auc,-0.06575075912281254
phiusiil,iscx_url2016_binary,r02,xgb,unfiltered,f_stable_minus_f_all,pr_auc,-0.003466585519255938
phiusiil,iscx_url2016_binary,r02,xgb,unfiltered,f_stable_minus_f_all,recall,0.0010035122930257545
phiusiil,iscx_url2016_binary,r02,xgb,unfiltered,f_stable_minus_f_all,fpr,0.0
phiusiil,iscx_url2016_binary,r02,xgb,unfiltered,f_stable_minus_f_all,balanced_accuracy,0.0005017561465128773
phiusiil,iscx_url2016_binary,r02,xgb,unfiltered,f_stable_minus_f_single,macro_f1,-1.4826424423908247e-05
phiusiil,iscx_url2016_binary,r02,xgb,unfiltered,f_stable_minus_f_single,roc_auc,-0.011555318678975246
phiusiil,iscx_url2016_binary,r02,xgb,unfiltered,f_stable_minus_f_single,pr_auc,0.0006826474213993405
phiusiil,iscx_url2016_binary,r02,xgb,unfiltered,f_stable_minus_f_single,recall,-0.00010035122930251994
phiusiil,iscx_url2016_binary,r02,xgb,unfiltered,f_stable_minus_f_single,fpr,0.0
phiusiil,iscx_url2016_binary,r02,xgb,unfiltered,f_stable_minus_f_single,balanced_accuracy,-5.017561465125997e-05
phiusiil,iscx_url2016_binary,r03,lr,primary_domain_filtered,f_single_minus_f_all,macro_f1,0.07362860609669375
phiusiil,iscx_url2016_binary,r03,lr,primary_domain_filtered,f_single_minus_f_all,roc_auc,0.02585634552369276
phiusiil,iscx_url2016_binary,r03,lr,primary_domain_filtered,f_single_minus_f_all,pr_auc,0.009931231369343818
phiusiil,iscx_url2016_binary,r03,lr,primary_domain_filtered,f_single_minus_f_all,recall,-0.004323440056087868
phiusiil,iscx_url2016_binary,r03,lr,primary_domain_filtered,f_single_minus_f_all,fpr,-0.07792762555684385
phiusiil,iscx_url2016_binary,r03,lr,primary_domain_filtered,f_single_minus_f_all,balanced_accuracy,0.036802092750377935
phiusiil,iscx_url2016_binary,r03,lr,primary_domain_filtered,f_stable_minus_f_all,macro_f1,-0.030824196922451225
phiusiil,iscx_url2016_binary,r03,lr,primary_domain_filtered,f_stable_minus_f_all,roc_auc,-0.022986505214427355
phiusiil,iscx_url2016_binary,r03,lr,primary_domain_filtered,f_stable_minus_f_all,pr_auc,-0.008611289891989976
phiusiil,iscx_url2016_binary,r03,lr,primary_domain_filtered,f_stable_minus_f_all,recall,0.0008179481187193804
phiusiil,iscx_url2016_binary,r03,lr,primary_domain_filtered,f_stable_minus_f_all,fpr,0.029993287361933185
phiusiil,iscx_url2016_binary,r03,lr,primary_domain_filtered,f_stable_minus_f_all,balanced_accuracy,-0.014587669621606958
phiusiil,iscx_url2016_binary,r03,lr,primary_domain_filtered,f_stable_minus_f_single,macro_f1,-0.10445280301914497
phiusiil,iscx_url2016_binary,r03,lr,primary_domain_filtered,f_stable_minus_f_single,roc_auc,-0.048842850738120114
phiusiil,iscx_url2016_binary,r03,lr,primary_domain_filtered,f_stable_minus_f_single,pr_auc,-0.018542521261333794
phiusiil,iscx_url2016_binary,r03,lr,primary_domain_filtered,f_stable_minus_f_single,recall,0.005141388174807249
phiusiil,iscx_url2016_binary,r03,lr,primary_domain_filtered,f_stable_minus_f_single,fpr,0.10792091291877703
phiusiil,iscx_url2016_binary,r03,lr,primary_domain_filtered,f_stable_minus_f_single,balanced_accuracy,-0.05138976237198489
phiusiil,iscx_url2016_binary,r03,lr,unfiltered,f_single_minus_f_all,macro_f1,0.06927923019458068
phiusiil,iscx_url2016_binary,r03,lr,unfiltered,f_single_minus_f_all,roc_auc,-0.0002913966762008169
phiusiil,iscx_url2016_binary,r03,lr,unfiltered,f_single_minus_f_all,pr_auc,-0.003152419799428846
phiusiil,iscx_url2016_binary,r03,lr,unfiltered,f_single_minus_f_all,recall,-0.004114400401405094
phiusiil,iscx_url2016_binary,r03,lr,unfiltered,f_single_minus_f_all,fpr,-0.07244615297642598
phiusiil,iscx_url2016_binary,r03,lr,unfiltered,f_single_minus_f_all,balanced_accuracy,0.034165876287510444
phiusiil,iscx_url2016_binary,r03,lr,unfiltered,f_stable_minus_f_all,macro_f1,-0.028858938444753457
phiusiil,iscx_url2016_binary,r03,lr,unfiltered,f_stable_minus_f_all,roc_auc,-0.021811741627098202
phiusiil,iscx_url2016_binary,r03,lr,unfiltered,f_stable_minus_f_all,pr_auc,-0.008212514576671659
phiusiil,iscx_url2016_binary,r03,lr,unfiltered,f_stable_minus_f_all,recall,0.00020070245860503988
phiusiil,iscx_url2016_binary,r03,lr,unfiltered,f_stable_minus_f_all,fpr,0.02778562948725205
phiusiil,iscx_url2016_binary,r03,lr,unfiltered,f_stable_minus_f_all,balanced_accuracy,-0.013792463514323394
phiusiil,iscx_url2016_binary,r03,lr,unfiltered,f_stable_minus_f_single,macro_f1,-0.09813816863933414
phiusiil,iscx_url2016_binary,r03,lr,unfiltered,f_stable_minus_f_single,roc_auc,-0.021520344950897385
phiusiil,iscx_url2016_binary,r03,lr,unfiltered,f_stable_minus_f_single,pr_auc,-0.005060094777242813
phiusiil,iscx_url2016_binary,r03,lr,unfiltered,f_stable_minus_f_single,recall,0.004315102860010134
phiusiil,iscx_url2016_binary,r03,lr,unfiltered,f_stable_minus_f_single,fpr,0.10023178246367803
phiusiil,iscx_url2016_binary,r03,lr,unfiltered,f_stable_minus_f_single,balanced_accuracy,-0.04795833980183384
phiusiil,iscx_url2016_binary,r03,rf,primary_domain_filtered,f_single_minus_f_all,macro_f1,5.551115123125783e-17
phiusiil,iscx_url2016_binary,r03,rf,primary_domain_filtered,f_single_minus_f_all,roc_auc,0.041465646314495896
phiusiil,iscx_url2016_binary,r03,rf,primary_domain_filtered,f_single_minus_f_all,pr_auc,0.01318235822280911
phiusiil,iscx_url2016_binary,r03,rf,primary_domain_filtered,f_single_minus_f_all,recall,1.1102230246251565e-16
phiusiil,iscx_url2016_binary,r03,rf,primary_domain_filtered,f_single_minus_f_all,fpr,0.0
phiusiil,iscx_url2016_binary,r03,rf,primary_domain_filtered,f_single_minus_f_all,balanced_accuracy,5.551115123125783e-17
phiusiil,iscx_url2016_binary,r03,rf,primary_domain_filtered,f_stable_minus_f_all,macro_f1,-1.6614109411533518e-05
phiusiil,iscx_url2016_binary,r03,rf,primary_domain_filtered,f_stable_minus_f_all,roc_auc,0.012390726034649191
phiusiil,iscx_url2016_binary,r03,rf,primary_domain_filtered,f_stable_minus_f_all,pr_auc,0.003787196143486299
phiusiil,iscx_url2016_binary,r03,rf,primary_domain_filtered,f_stable_minus_f_all,recall,-0.00011684973124548304
phiusiil,iscx_url2016_binary,r03,rf,primary_domain_filtered,f_stable_minus_f_all,fpr,0.0
phiusiil,iscx_url2016_binary,r03,rf,primary_domain_filtered,f_stable_minus_f_all,balanced_accuracy,-5.842486562274152e-05
phiusiil,iscx_url2016_binary,r03,rf,primary_domain_filtered,f_stable_minus_f_single,macro_f1,-1.661410941158903e-05
phiusiil,iscx_url2016_binary,r03,rf,primary_domain_filtered,f_stable_minus_f_single,roc_auc,-0.029074920279846705
phiusiil,iscx_url2016_binary,r03,rf,primary_domain_filtered,f_stable_minus_f_single,pr_auc,-0.00939516207932281
phiusiil,iscx_url2016_binary,r03,rf,primary_domain_filtered,f_stable_minus_f_single,recall,-0.00011684973124559406
phiusiil,iscx_url2016_binary,r03,rf,primary_domain_filtered,f_stable_minus_f_single,fpr,0.0
phiusiil,iscx_url2016_binary,r03,rf,primary_domain_filtered,f_stable_minus_f_single,balanced_accuracy,-5.842486562279703e-05
phiusiil,iscx_url2016_binary,r03,rf,unfiltered,f_single_minus_f_all,macro_f1,-1.483017856004909e-05
phiusiil,iscx_url2016_binary,r03,rf,unfiltered,f_single_minus_f_all,roc_auc,0.03974278849283586
phiusiil,iscx_url2016_binary,r03,rf,unfiltered,f_single_minus_f_all,pr_auc,0.013185246079905288
phiusiil,iscx_url2016_binary,r03,rf,unfiltered,f_single_minus_f_all,recall,-0.00010035122930263096
phiusiil,iscx_url2016_binary,r03,rf,unfiltered,f_single_minus_f_all,fpr,0.0
phiusiil,iscx_url2016_binary,r03,rf,unfiltered,f_single_minus_f_all,balanced_accuracy,-5.017561465120446e-05
phiusiil,iscx_url2016_binary,r03,rf,unfiltered,f_stable_minus_f_all,macro_f1,-1.483017856004909e-05
phiusiil,iscx_url2016_binary,r03,rf,unfiltered,f_stable_minus_f_all,roc_auc,0.013736526880204825
phiusiil,iscx_url2016_binary,r03,rf,unfiltered,f_stable_minus_f_all,pr_auc,0.004410143901151492
phiusiil,iscx_url2016_binary,r03,rf,unfiltered,f_stable_minus_f_all,recall,-0.00010035122930263096
phiusiil,iscx_url2016_binary,r03,rf,unfiltered,f_stable_minus_f_all,fpr,0.0
phiusiil,iscx_url2016_binary,r03,rf,unfiltered,f_stable_minus_f_all,balanced_accuracy,-5.017561465120446e-05
phiusiil,iscx_url2016_binary,r03,rf,unfiltered,f_stable_minus_f_single,macro_f1,0.0
phiusiil,iscx_url2016_binary,r03,rf,unfiltered,f_stable_minus_f_single,roc_auc,-0.026006261612631032
phiusiil,iscx_url2016_binary,r03,rf,unfiltered,f_stable_minus_f_single,pr_auc,-0.008775102178753796
phiusiil,iscx_url2016_binary,r03,rf,unfiltered,f_stable_minus_f_single,recall,0.0
phiusiil,iscx_url2016_binary,r03,rf,unfiltered,f_stable_minus_f_single,fpr,0.0
phiusiil,iscx_url2016_binary,r03,rf,unfiltered,f_stable_minus_f_single,balanced_accuracy,0.0
phiusiil,iscx_url2016_binary,r03,xgb,primary_domain_filtered,f_single_minus_f_all,macro_f1,1.6606783673045467e-05
phiusiil,iscx_url2016_binary,r03,xgb,primary_domain_filtered,f_single_minus_f_all,roc_auc,0.0061362580672985195
phiusiil,iscx_url2016_binary,r03,xgb,primary_domain_filtered,f_single_minus_f_all,pr_auc,0.0004962125970747328
phiusiil,iscx_url2016_binary,r03,xgb,primary_domain_filtered,f_single_minus_f_all,recall,0.00011684973124559406
phiusiil,iscx_url2016_binary,r03,xgb,primary_domain_filtered,f_single_minus_f_all,fpr,0.0
phiusiil,iscx_url2016_binary,r03,xgb,primary_domain_filtered,f_single_minus_f_all,balanced_accuracy,5.842486562279703e-05
phiusiil,iscx_url2016_binary,r03,xgb,primary_domain_filtered,f_stable_minus_f_all,macro_f1,8.326672684688674e-17
phiusiil,iscx_url2016_binary,r03,xgb,primary_domain_filtered,f_stable_minus_f_all,roc_auc,0.020349521169952547
phiusiil,iscx_url2016_binary,r03,xgb,primary_domain_filtered,f_stable_minus_f_all,pr_auc,0.002358304135703329
phiusiil,iscx_url2016_binary,r03,xgb,primary_domain_filtered,f_stable_minus_f_all,recall,0.0
phiusiil,iscx_url2016_binary,r03,xgb,primary_domain_filtered,f_stable_minus_f_all,fpr,0.0
phiusiil,iscx_url2016_binary,r03,xgb,primary_domain_filtered,f_stable_minus_f_all,balanced_accuracy,0.0
phiusiil,iscx_url2016_binary,r03,xgb,primary_domain_filtered,f_stable_minus_f_single,macro_f1,-1.66067836729622e-05
phiusiil,iscx_url2016_binary,r03,xgb,primary_domain_filtered,f_stable_minus_f_single,roc_auc,0.014213263102654028
phiusiil,iscx_url2016_binary,r03,xgb,primary_domain_filtered,f_stable_minus_f_single,pr_auc,0.0018620915386285963
phiusiil,iscx_url2016_binary,r03,xgb,primary_domain_filtered,f_stable_minus_f_single,recall,-0.00011684973124559406
phiusiil,iscx_url2016_binary,r03,xgb,primary_domain_filtered,f_stable_minus_f_single,fpr,0.0
phiusiil,iscx_url2016_binary,r03,xgb,primary_domain_filtered,f_stable_minus_f_single,balanced_accuracy,-5.842486562279703e-05
phiusiil,iscx_url2016_binary,r03,xgb,unfiltered,f_single_minus_f_all,macro_f1,1.4823743770819853e-05
phiusiil,iscx_url2016_binary,r03,xgb,unfiltered,f_single_minus_f_all,roc_auc,0.04854928254317223
phiusiil,iscx_url2016_binary,r03,xgb,unfiltered,f_single_minus_f_all,pr_auc,0.0019109075923390562
phiusiil,iscx_url2016_binary,r03,xgb,unfiltered,f_single_minus_f_all,recall,0.00010035122930263096
phiusiil,iscx_url2016_binary,r03,xgb,unfiltered,f_single_minus_f_all,fpr,0.0
phiusiil,iscx_url2016_binary,r03,xgb,unfiltered,f_single_minus_f_all,balanced_accuracy,5.017561465131548e-05
phiusiil,iscx_url2016_binary,r03,xgb,unfiltered,f_stable_minus_f_all,macro_f1,-2.9649095788009117e-05
phiusiil,iscx_url2016_binary,r03,xgb,unfiltered,f_stable_minus_f_all,roc_auc,0.05620398825364731
phiusiil,iscx_url2016_binary,r03,xgb,unfiltered,f_stable_minus_f_all,pr_auc,0.003628389056222453
phiusiil,iscx_url2016_binary,r03,xgb,unfiltered,f_stable_minus_f_all,recall,-0.00020070245860503988
phiusiil,iscx_url2016_binary,r03,xgb,unfiltered,f_stable_minus_f_all,fpr,0.0
phiusiil,iscx_url2016_binary,r03,xgb,unfiltered,f_stable_minus_f_all,balanced_accuracy,-0.00010035122930251994
phiusiil,iscx_url2016_binary,r03,xgb,unfiltered,f_stable_minus_f_single,macro_f1,-4.447283955882897e-05
phiusiil,iscx_url2016_binary,r03,xgb,unfiltered,f_stable_minus_f_single,roc_auc,0.007654705710475079
phiusiil,iscx_url2016_binary,r03,xgb,unfiltered,f_stable_minus_f_single,pr_auc,0.0017174814638833968
phiusiil,iscx_url2016_binary,r03,xgb,unfiltered,f_stable_minus_f_single,recall,-0.00030105368790767084
phiusiil,iscx_url2016_binary,r03,xgb,unfiltered,f_stable_minus_f_single,fpr,0.0
phiusiil,iscx_url2016_binary,r03,xgb,unfiltered,f_stable_minus_f_single,balanced_accuracy,-0.00015052684395383542
phiusiil,iscx_url2016_binary,r04,lr,primary_domain_filtered,f_single_minus_f_all,macro_f1,0.05518033561408875
phiusiil,iscx_url2016_binary,r04,lr,primary_domain_filtered,f_single_minus_f_all,roc_auc,0.024162296888859625
phiusiil,iscx_url2016_binary,r04,lr,primary_domain_filtered,f_single_minus_f_all,pr_auc,0.009690414053055763
phiusiil,iscx_url2016_binary,r04,lr,primary_domain_filtered,f_single_minus_f_all,recall,-0.004607750472589878
phiusiil,iscx_url2016_binary,r04,lr,primary_domain_filtered,f_single_minus_f_all,fpr,-0.05610016796457473
phiusiil,iscx_url2016_binary,r04,lr,primary_domain_filtered,f_single_minus_f_all,balanced_accuracy,0.025746208745992427
phiusiil,iscx_url2016_binary,r04,lr,primary_domain_filtered,f_stable_minus_f_all,macro_f1,-0.031883817307504
phiusiil,iscx_url2016_binary,r04,lr,primary_domain_filtered,f_stable_minus_f_all,roc_auc,-0.039946806767999554
phiusiil,iscx_url2016_binary,r04,lr,primary_domain_filtered,f_stable_minus_f_all,pr_auc,-0.014528388195511749
phiusiil,iscx_url2016_binary,r04,lr,primary_domain_filtered,f_stable_minus_f_all,recall,0.0003544423440453581
phiusiil,iscx_url2016_binary,r04,lr,primary_domain_filtered,f_stable_minus_f_all,fpr,0.02998931134524363
phiusiil,iscx_url2016_binary,r04,lr,primary_domain_filtered,f_stable_minus_f_all,balanced_accuracy,-0.014817434500599136
phiusiil,iscx_url2016_binary,r04,lr,primary_domain_filtered,f_stable_minus_f_single,macro_f1,-0.08706415292159275
phiusiil,iscx_url2016_binary,r04,lr,primary_domain_filtered,f_stable_minus_f_single,roc_auc,-0.06410910365685918
phiusiil,iscx_url2016_binary,r04,lr,primary_domain_filtered,f_stable_minus_f_single,pr_auc,-0.02421880224856751
phiusiil,iscx_url2016_binary,r04,lr,primary_domain_filtered,f_stable_minus_f_single,recall,0.004962192816635236
phiusiil,iscx_url2016_binary,r04,lr,primary_domain_filtered,f_stable_minus_f_single,fpr,0.08608947930981836
phiusiil,iscx_url2016_binary,r04,lr,primary_domain_filtered,f_stable_minus_f_single,balanced_accuracy,-0.04056364324659156
